2503653376,3986478,3988142,-,0.63,PF-R124_00034950,,Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases( EC:6.2.1.1 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653377,3988496,3989512,-,0.62,PF-R124_00034960,,AraC-type DNA-binding domain-containing proteins,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653378,3989806,3990657,+,0.61,PF-R124_00034970,,High-affinity Fe2+/Pb2+ permease,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653379,3990666,3991865,+,0.64,PF-R124_00034980,,Predicted periplasmic lipoprotein involved in iron transport,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653380,3991883,3993181,+,0.63,PF-R124_00034990,,Tat-translocated enzyme,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653381,3993207,3994031,+,0.57,PF-R124_00035000,,Predicted periplasmic lipoprotein involved in iron transport,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653382,3994183,3995526,-,0.6,PF-R124_00035010,,Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthases and related enzymes( EC:2.7.8.8 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653383,3995732,3996295,+,0.57,PF-R124_00035020,,Transcriptional regulator,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653384,3996352,3996831,+,0.59,PF-R124_00035030,,Uncharacterized protein conserved in bacteria,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653385,3996953,3998035,-,0.61,PF-R124_00035040,,"Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases( EC:1.14.14.5 )",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653386,3998368,3999147,+,0.63,PF-R124_00035050,,Predicted permeases,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653387,3999115,3999945,-,0.63,PF-R124_00035060,,"NTP pyrophosphohydrolases containing a Zn-finger, probably nucleic-acid-binding( EC:3.6.1.22 )",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653388,3999952,4000764,-,0.58,PF-R124_00035070,,Enoyl-CoA hydratase/carnithine racemase( EC:4.2.1.17 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653389,4001417,4002190,-,0.64,PF-R124_00035080,,Methylase involved in ubiquinone/menaquinone biosynthesis,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653390,4002366,4002899,+,0.57,PF-R124_00035090,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653391,4003026,4003448,+,0.65,PF-R124_00035100,,"DNA-directed RNA polymerase specialized sigma subunit, sigma24 homolog",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653392,4003445,4004203,+,0.62,PF-R124_00035110,,Predicted transmembrane transcriptional regulator (anti-sigma factor),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653393,4004254,4004880,+,0.61,PF-R124_00035120,,"Amidases related to nicotinamidase( EC:3.5.1.-,EC:3.5.1.19 )",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653394,4004994,4006295,-,0.63,PF-R124_00035130,,Signal transduction histidine kinase( EC:2.7.13.3 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653395,4006300,4007001,-,0.63,PF-R124_00035140,,Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653396,4007278,4008435,+,0.65,PF-R124_00035150,,"RND family efflux transporter, MFP subunit",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653397,4008451,4011549,+,0.62,PF-R124_00035160,,The (Largely Gram-negative Bacterial) Hydrophobe/Amphiphile Efflux-1 (HAE1) Family,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653398,4011726,4012367,+,0.6,PF-R124_00035170,,Predicted membrane protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653399,4012534,4013559,+,0.63,PF-R124_00035180,,Transcriptional regulators,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653400,4013715,4014497,+,0.62,PF-R124_00035190,,Xylose isomerase-like TIM barrel.,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653401,4014490,4015497,+,0.62,PF-R124_00035200,,"Sugar kinases, ribokinase family( EC:2.7.1.13,EC:2.7.1.45 )",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653402,4015595,4016893,+,0.61,PF-R124_00035210,,Sugar phosphate permease,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653403,4016908,4017885,+,0.63,PF-R124_00035220,,"Lactate dehydrogenase and related dehydrogenases( EC:1.1.1.43,EC:1.1.1.215 )",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653404,4018029,4019216,-,0.64,PF-R124_00035230,,Aspartate/tyrosine/aromatic aminotransferase( EC:2.6.1.84 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653405,4019449,4020180,+,0.52,PF-R124_00035240,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653406,4020249,4021874,-,0.61,PF-R124_00035250,,Methyl-accepting chemotaxis protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653407,4022228,4023370,-,0.65,PF-R124_00035260,,glycerate kinase( EC:2.7.1.31 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653408,4023596,4024714,-,0.63,PF-R124_00035270,,Sugar diacid utilization regulator,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653409,4024886,4026196,+,0.62,PF-R124_00035280,,Sugar phosphate permease,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653410,4026321,4027334,+,0.63,PF-R124_00035290,,Predicted oxidoreductases (related to aryl-alcohol dehydrogenases),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653411,4027608,4028489,+,0.58,PF-R124_00035300,,rarD protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653412,4028667,4029743,-,0.59,PF-R124_00035310,,4-hydroxyphenylpyruvate dioxygenase( EC:1.13.11.27 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653413,4030206,4031741,+,0.58,PF-R124_00035320,,FOG: EAL domain,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653414,4031976,4032341,+,0.55,PF-R124_00035330,,H-NS histone family.,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653415,4032560,4033180,-,0.57,PF-R124_00035340,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653416,4033218,4033739,+,0.58,PF-R124_00035350,,lactoylglutathione lyase( EC:4.4.1.5 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653417,4033919,4035481,-,0.61,PF-R124_00035360,,"alkyl hydroperoxide reductase, F subunit",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653418,4035614,4036177,-,0.56,PF-R124_00035370,,peroxiredoxin( EC:1.11.1.15 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653419,4036314,4037252,-,0.62,PF-R124_00035380,,Site-specific recombinase XerD,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653420,4037430,4038446,+,0.59,PF-R124_00035390,,Plasmid replication region DNA-binding N-term.,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653421,4038443,4039801,-,0.6,PF-R124_00035400,,"glutathione-disulfide reductase, plant( EC:1.8.1.7 )",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653422,4040033,4040242,+,0.6,PF-R124_00035410,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653423,4040230,4040823,-,0.58,PF-R124_00035420,,Acetyltransferases,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653424,4040998,4042116,-,0.62,PF-R124_00035430,,Predicted ATPase,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653425,4042516,4043475,-,0.64,PF-R124_00035440,,agmatinase( EC:3.5.3.11 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653426,4043492,4044583,-,0.61,PF-R124_00035450,,Spermidine/putrescine-binding periplasmic protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653427,4044683,4045576,+,0.6,PF-R124_00035460,,Transcriptional regulator,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653428,4045573,4045749,+,0.56,PF-R124_00035470,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653429,4045772,4047316,+,0.62,PF-R124_00035480,,uracil-xanthine permease/xanthine permease,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653430,4047382,4047855,+,0.63,PF-R124_00035490,,Late embryogenesis abundant protein.,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653431,4047989,4048912,-,0.65,PF-R124_00035500,,Predicted amidohydrolase( EC:3.5.5.1 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653432,4049005,4049910,+,0.64,PF-R124_00035510,,Transcriptional regulator,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653433,4049918,4050172,-,0.59,PF-R124_00035520,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653434,4050326,4050643,+,0.61,PF-R124_00035530,,Uncharacterized conserved protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653435,4050810,4051847,-,0.64,PF-R124_00035540,,Malate/L-lactate dehydrogenases,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653436,4052077,4056882,+,0.62,PF-R124_00035550,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653437,4056938,4057207,-,0.56,PF-R124_00035560,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653438,4057360,4058361,+,0.62,PF-R124_00035570,,"Fe2+-dicitrate sensor, membrane component",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653439,4058442,4060784,-,0.62,PF-R124_00035580,,Protein related to penicillin acylase,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653440,4061127,4061450,+,0.61,PF-R124_00035590,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653441,4061469,4061657,-,0.57,PF-R124_00035600,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653442,4061814,4061948,+,0.56,PF-R124_00035610,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653443,4062213,4063469,+,0.63,PF-R124_00035620,,Arabinose efflux permease,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653444,4063479,4064609,+,0.61,PF-R124_00035630,,"Acyl-protein synthetase, LuxE.",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653445,4064611,4067013,+,0.64,PF-R124_00035640,,Coenzyme F390 synthetase( EC:6.2.1.30 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653446,4067062,4068351,+,0.6,PF-R124_00035650,,Coenzyme F390 synthetase( EC:6.2.1.30 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653447,4068348,4069274,+,0.61,PF-R124_00035660,,Acetyltransferase (GNAT) family.,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653448,4069323,4069850,-,0.56,PF-R124_00035670,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653449,4070231,4072222,+,0.62,PF-R124_00035680,,Methyl-accepting chemotaxis protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653450,4072571,4073017,+,0.62,PF-R124_00035690,,Predicted metal-binding protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653451,4073017,4073451,+,0.66,PF-R124_00035700,,Predicted membrane protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653452,4073538,4074602,+,0.61,PF-R124_00035710,,Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653453,4074616,4075569,+,0.63,PF-R124_00035720,,Phosphoglycerate dehydrogenase and related dehydrogenases,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653454,4076171,4077757,+,0.63,PF-R124_00035730,,"glycogen/starch synthases, ADP-glucose type( EC:2.4.1.21 )",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653455,4077776,4079578,+,0.62,PF-R124_00035740,,malto-oligosyltrehalose trehalohydrolase( EC:3.2.1.141 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653456,4079575,4081653,+,0.64,PF-R124_00035750,,4-alpha-glucanotransferase( EC:2.4.1.25 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653457,4081650,4084418,+,0.64,PF-R124_00035760,,malto-oligosyltrehalose synthase( EC:5.4.99.15 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653458,4084990,4087152,+,0.61,PF-R124_00035770,,glycogen debranching enzyme GlgX( EC:3.2.1.- ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653459,4087154,4088152,+,0.68,PF-R124_00035780,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653460,4088149,4088922,+,0.67,PF-R124_00035790,,"Uncharacterized proteins, LmbE homologs",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653461,4088919,4089518,+,0.62,PF-R124_00035800,,Nodulation protein S (NodS).,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653462,4089515,4090201,+,0.66,PF-R124_00035810,,"Glycosyltransferases, probably involved in cell wall biogenesis",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653463,4090359,4091117,+,0.65,PF-R124_00035820,,"Uncharacterized proteins, LmbE homologs",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653464,4091393,4094167,+,0.57,PF-R124_00035830,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653465,4094308,4094667,-,0.64,PF-R124_00035840,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653466,4094808,4095182,-,0.59,PF-R124_00035850,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653467,4095802,4096584,+,0.61,PF-R124_00035860,,Metal-dependent hydrolase,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653468,4096779,4099322,+,0.64,PF-R124_00035870,,outer membrane autotransporter barrel domain,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653469,4099439,4101670,-,0.61,PF-R124_00035880,,"alpha-1,4-glucan:alpha-1,4-glucan 6-glycosyltransferase( EC:2.4.1.18 )",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653470,4101673,4105014,-,0.61,PF-R124_00035890,,trehalose synthase/trehalose synthase-fused probable maltokinase( EC:5.4.99.16 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653471,4105198,4107195,-,0.61,PF-R124_00035900,,Glycosidases,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653472,4107412,4107570,+,0.65,PF-R124_00035910,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653473,4107690,4108202,-,0.59,PF-R124_00035920,,Uncharacterized membrane protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653474,4108325,4108573,+,0.49,PF-R124_00035930,,Protein of unknown function (DUF3203).,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653475,4108769,4110199,+,0.61,PF-R124_00035940,,cytochrome c oxidase accessory protein FixG,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653476,4110368,4111777,+,0.63,PF-R124_00035950,,Transcriptional regulators containing a DNA-binding HTH domain and an aminotransferase domain (MocR family) and their eukaryotic orthologs,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653477,4111903,4112649,-,0.63,PF-R124_00035960,,Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653478,4112894,4114975,-,0.62,PF-R124_00035970,,diguanylate cyclase (GGDEF) domain,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653479,4115264,4116733,-,0.62,PF-R124_00035980,,"efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653480,4116730,4119837,-,0.61,PF-R124_00035990,,Cation/multidrug efflux pump,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653481,4119980,4123075,-,0.62,PF-R124_00036000,,Cation/multidrug efflux pump,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653482,4123072,4124169,-,0.61,PF-R124_00036010,,"RND family efflux transporter, MFP subunit",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653483,4124556,4125056,-,0.61,PF-R124_00036020,,Peroxiredoxin( EC:1.11.1.15 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653484,4125285,4125761,-,0.44,PF-R124_00036030,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653485,4126533,4126958,+,0.58,PF-R124_00036040,,Uncharacterized protein conserved in bacteria,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653486,4127769,4128383,+,0.63,PF-R124_00036050,,hypothetical protein( EC:2.5.1.16 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653487,4128503,4129174,-,0.59,PF-R124_00036060,,Protein of unknown function (DUF3313).,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653488,4129356,4130330,-,0.61,PF-R124_00036070,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653489,4130630,4131109,-,0.64,PF-R124_00036080,,Uncharacterized protein conserved in bacteria,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653490,4131106,4132779,-,0.62,PF-R124_00036090,,"Sulfite reductase, beta subunit (hemoprotein)( EC:1.8.1.2 )",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653491,4133554,4134981,+,0.6,PF-R124_00036100,,"cytochrome c oxidase, cbb3-type, subunit I( EC:1.9.3.1 )",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653492,4134999,4135217,+,0.62,PF-R124_00036110,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653493,4135348,4135839,-,0.6,PF-R124_00036120,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653494,4136044,4136736,+,0.64,PF-R124_00036130,,aspartate racemase( EC:5.1.1.13 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653495,4136757,4137266,-,0.63,PF-R124_00036140,,"Acetyltransferases, including N-acetylases of ribosomal proteins( EC:2.3.1.- )",Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653496,4137458,4138438,-,0.63,PF-R124_00036150,,Transcriptional regulator,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653497,4138600,4139547,-,0.65,PF-R124_00036160,,Parvulin-like peptidyl-prolyl isomerase( EC:5.2.1.8 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653498,4139544,4140014,-,0.6,PF-R124_00036170,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653499,4140044,4140673,-,0.6,PF-R124_00036180,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653500,4140692,4142389,-,0.63,PF-R124_00036190,,hypothetical protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653501,4142443,4143144,-,0.67,PF-R124_00036200,,TonB family C-terminal domain,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653502,4143148,4143573,-,0.63,PF-R124_00036210,,Biopolymer transport protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653503,4143585,4145384,-,0.64,PF-R124_00036220,,Laminin G domain./MotA/TolQ/ExbB proton channel family./Domain of unknown function (DUF2341).,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653504,4145397,4146995,-,0.63,PF-R124_00036230,,Hemolysin activation/secretion protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653505,4147069,4147680,-,0.59,PF-R124_00036240,,Transposase domain (DUF772).,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653506,4147953,4149236,-,0.6,PF-R124_00036250,,Predicted amino acid aldolase or racemase,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653507,4149236,4150630,-,0.62,PF-R124_00036260,,FAD-linked oxidoreductase,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653508,4150641,4151003,-,0.63,PF-R124_00036270,,Cytochrome c5,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653509,4151376,4153001,+,0.62,PF-R124_00036280,,NAD-dependent aldehyde dehydrogenases( EC:1.2.1.9 ),Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653510,4153072,4154088,+,0.64,PF-R124_00036290,,Predicted membrane protein,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653511,4154168,4156057,+,0.59,PF-R124_00036300,,Predicted acyltransferases,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
2503653512,4156044,4156940,-,0.63,PF-R124_00036310,,Predicted permeases,Pseudomonas fluorescens R124 : PF-R124_54dc1dca3c5436daa8e66a4cefb0d40d942c3de6
